subjectName,subjectId,year,groupName,spCode,spDescription,sortOrder,isActive
PENDIDIKAN KESIHATAN SK,PK-SK,3,7.0 Keselamatan,7.1.2,Membincangkan persekitaran yang boleh mengancam keselamatan diri.,7010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,7.0 Keselamatan,7.1.3,Mengaplikasikan langkah-langkah mengelakkan situasi yang boleh mengancam keselamatan diri.,7010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,7.0 Keselamatan,7.1.4,Menjana idea cara mengelakkan diri daripada situasi yang boleh mengancam keselamatan diri.,7010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,8.0 Pemakanan,8.1.1,Menyatakan jenis snek berkhasiat.,8010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,8.0 Pemakanan,8.1.2,Memahami kepentingan snek berkhasiat.,8010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,8.0 Pemakanan,8.1.3,Mengaplikasikan kemahiran memilih snek berkhasiat.,8010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,8.0 Pemakanan,8.1.4,"Menilai kesesuaian pengambilan snek berkhasiat dengan mengurangkan kandungan gula, garam dan lemak.",8010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,9.0 Pertolongan Cemas,9.1.1,Menyatakan jenis-jenis kecederaan ringan.,9010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,9.0 Pertolongan Cemas,9.1.2,Membincangkan jenisjenis kecederaan ringan.,9010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,9.0 Pertolongan Cemas,9.1.3,Membincangkan cara memberi bantu mula untuk kecederaan ringan.,9010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,9.0 Pertolongan Cemas,9.1.4,Mengaplikasi kemahiran bantu mula untuk kecederaan ringan.,9010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.1.1,Menyatakan maksud akil baligh,1010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.1.2,Membincangkan dan memerihal perubahan fizikal lelalki serta perempuan apabila akil baligh,1010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.1.3,Menyatakan contoh simptom yang mungkin dialami ketika haid,1010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.1.4,Membincangkan dan memerihal mitos berkaitan haid serta ihtilam,1010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.1.5,Menilai amalan terbaik pengurusan diri apabila akil baligh,1010500,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.2.1,Membincangkan cara menghargai dan menghormati perubahan fizikal diri sendiri,1020100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,1.0 Kesihatan Diri Dan Reproduktif,1.2.2,Membincangkan cara menghargai dan menghormati perubahan fizikal orang lain,1020200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,2.0 Penyalahgunaan Bahan,2.1.1,Mengetahui maksud alkohol.,2010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,2.0 Penyalahgunaan Bahan,2.1.2,Menganalisis kesan pengambilan alkohol.,2010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,2.0 Penyalahgunaan Bahan,2.1.3,Mengaplikasikan cara mengelakkan diri daripada pengambilan alkohol dalam makanan dan minuman.,2010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,3.0 Pengurusan Mental Dan Emosi,3.1.1,Menyatakan maksud konflik dan stres.,3010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,3.0 Pengurusan Mental Dan Emosi,3.1.2,Mengenal pasti punca konflik dan stres dalam diri sendiri.,3010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,3.0 Pengurusan Mental Dan Emosi,3.1.3,Menilai kesan konflik dan stres terhadap diri sendiri.,3010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,3.0 Pengurusan Mental Dan Emosi,3.1.4,Menjana idea dan mengamalkan cara menguru,3010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,4.0 Kekeluargaan,4.1.1,Menjelaskan contoh gejala sosial.,4010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,4.0 Kekeluargaan,4.1.2,Membincangkan peranan dan tanggungjawab ahli keluarga dalam menangani gejala sosial.,4010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,4.0 Kekeluargaan,4.1.3,Menilai kepentingan sokongan ahli keluarga dalam menangani gejala sosial.,4010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,5.0 Perhubungan,5.1.1,Menyatakan kepentingan menyayangi diri sendiri dan orang lain,5010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,5.0 Perhubungan,5.1.2,Menunjuk cara meluahkan perasaan kasih sayang kepada orang lain.,5010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,5.0 Perhubungan,5.1.3,Mengesyorkan cara meluahkan perasaan yang sesuai dalam kehidupan harian.,5010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,6.0 Penyakit,6.1.1,Menyatakan contoh penyakit tidak berjangkit.,6010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,6.0 Penyakit,6.1.2,Menghubungkait punca dan kesan penyakit tidak berjangkit.,6010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,6.0 Penyakit,6.1.3,Berkomunikasi mengenai cara pencegahan penyakit tidak berjangkit.,6010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,7.0 Keselamatan,7.1.1,Menyatakan maksud pengantunan kanak- kanak.,7010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,7.0 Keselamatan,7.1.2,Memberi contoh situasi pengantunan kanak- kanak.,7010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,7.0 Keselamatan,7.1.3,Mengaplikasikan cara mengelak daripada pengantunan kanak- kanak.,7010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,7.0 Keselamatan,7.1.4,Berkomunikasi dengan berkesan cara mengelak daripada situasi pengantunan kanak-kanak.,7010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,8.0 Pemakanan,8.1.1,Mengenal pasti jenis makanan mengikut aras Piramid Makanan Malaysia.,8010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,8.0 Pemakanan,8.1.2,Membincangkan fungsi setiap aras Piramid Makanan Malaysia.,8010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,8.0 Pemakanan,8.1.3,Menjelaskan dengan contoh kepentingan memilih dan mengambil pelbagai jenis makanan sihat berdasarkan Piramid Makanan Malaysia.,8010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,9.0 Pertolongan Cemas,9.1.1,Menyatakan punca kecederaan lebam dan terseliuh.,9010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,4,9.0 Pertolongan Cemas,9.1.2,Membincangkan cara memberi bantu mula untuk kecederaan lebam dan terseliuh.,9010200,TRUE
